seasonType,year,league,teamId,athleteId,appearances_value,subIns_value,foulsCommitted_value,foulsSuffered_value,yellowCards_value,redCards_value,ownGoals_value,goalAssists_value,offsides_value,shotsOnTarget_value,totalShots_value,totalGoals_value,shotsFaced_value,saves_value,goalsConceded_value,timestamp
12625,2024,DEN.1,572,297751,18,2,11,13,1,0,0,1,0,9,25,6,0,0,21,2025-03-19 04:46:01
12625,2024,DEN.1,572,297788,6,3,4,2,0,0,0,0,0,1,2,0,0,0,3,2025-03-19 04:46:01
12625,2024,DEN.1,3153,297816,14,11,4,4,0,0,0,0,0,2,11,0,0,0,9,2025-03-19 04:46:03
12625,2024,DEN.1,3101,298069,10,9,3,1,0,0,0,0,0,2,4,1,0,0,6,2025-01-01 05:39:42
12625,2024,DEN.1,11550,301019,12,3,0,0,2,0,0,0,0,0,0,0,0,0,12,2024-07-13 02:45:57
12625,2024,DEN.1,7860,301297,19,3,13,10,3,0,0,2,0,3,8,0,0,0,18,2025-03-19 04:46:01
12625,2024,DEN.1,7860,302682,19,1,13,16,3,0,0,1,0,0,9,0,0,0,22,2025-03-19 04:46:01
12625,2024,DEN.1,3132,302688,20,11,13,14,2,0,0,3,0,15,29,6,0,0,13,2025-03-19 04:46:02
12625,2024,DEN.1,575,302981,18,3,16,6,0,0,0,4,0,6,23,1,0,0,16,2025-03-19 04:46:00
12625,2024,DEN.1,572,303000,17,4,6,25,0,0,0,6,0,11,35,3,0,0,17,2025-03-19 04:46:01
12625,2024,DEN.1,575,303031,22,0,20,18,2,0,0,3,0,21,52,9,0,0,31,2025-03-19 04:46:00
12625,2024,DEN.1,11550,303768,13,3,0,0,2,0,0,0,0,3,3,3,0,0,15,2024-07-13 02:45:57
12625,2024,DEN.1,607,303791,21,5,8,2,1,0,0,1,0,2,9,0,0,0,21,2025-03-19 04:46:02
12625,2024,DEN.1,607,303934,8,2,7,4,1,0,0,4,0,1,10,0,0,0,7,2025-03-19 04:46:02
12625,2024,DEN.1,575,303977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-01 04:59:27
12625,2024,DEN.1,575,304068,18,10,9,4,2,0,0,1,0,6,22,2,0,0,5,2025-03-19 04:46:00
12625,2024,DEN.1,575,304073,19,3,29,34,3,0,0,4,0,23,47,11,0,0,22,2025-03-19 04:46:00
12625,2024,DEN.1,3132,304214,4,1,4,4,0,0,0,0,0,0,3,0,0,0,6,2025-03-19 04:46:02
12625,2024,DEN.1,575,304625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,8118,305397,4,0,6,2,0,0,0,0,0,0,4,0,0,0,8,2024-08-25 03:14:32
12625,2024,DEN.1,8118,305403,15,1,13,17,3,0,0,1,0,5,14,1,0,0,31,2025-03-19 04:46:02
12625,2024,DEN.1,3153,305439,5,0,1,1,0,0,0,0,0,0,1,0,0,0,12,2025-03-19 04:46:03
12625,2024,DEN.1,572,306008,9,2,1,1,0,0,0,1,0,4,8,1,0,0,12,2025-01-01 05:39:42
12625,2024,DEN.1,909,306347,15,3,6,24,2,0,0,1,0,3,13,1,0,0,15,2025-03-19 04:46:00
12625,2024,DEN.1,3153,306612,12,2,5,7,1,0,0,1,0,2,6,2,0,0,20,2025-03-19 04:46:03
12625,2024,DEN.1,12498,306613,17,2,14,9,1,0,0,2,0,1,4,0,0,0,34,2025-03-19 04:46:02
12625,2024,DEN.1,3101,306667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-24 04:54:31
12625,2024,DEN.1,2986,306999,13,2,13,8,5,0,0,1,0,1,1,1,0,0,18,2025-03-19 04:46:00
12625,2024,DEN.1,7860,307370,13,3,9,13,3,1,0,2,0,3,5,1,0,0,12,2025-03-19 04:46:01
12625,2024,DEN.1,8118,307422,19,1,26,24,2,0,0,4,0,19,48,8,0,0,43,2025-03-19 04:46:02
12625,2024,DEN.1,21933,307422,28,1,0,0,4,0,0,0,0,6,7,6,0,0,41,2024-07-13 02:45:58
12625,2024,DEN.1,7853,307481,15,5,18,13,4,0,0,1,0,4,12,0,0,0,12,2025-03-19 04:45:59
12625,2024,DEN.1,2986,308227,5,0,2,1,0,0,0,0,0,1,3,0,0,0,10,2025-03-19 04:46:00
12625,2024,DEN.1,572,309111,7,3,8,1,0,0,0,2,0,3,7,1,0,0,4,2025-03-19 04:46:01
12625,2024,DEN.1,7860,309640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,3153,309651,19,2,8,19,0,0,0,1,0,14,34,5,0,0,27,2025-03-19 04:46:03
12625,2024,DEN.1,572,310290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,3132,310351,17,7,24,11,4,0,0,0,0,8,23,4,0,0,12,2025-03-19 04:46:02
12625,2024,DEN.1,3101,310709,17,0,12,22,2,0,0,1,0,3,12,0,0,0,29,2025-01-01 05:39:42
12625,2024,DEN.1,8118,310964,3,3,1,1,1,0,0,0,0,1,4,0,0,0,2,2025-03-19 04:46:02
12625,2024,DEN.1,12498,311529,22,0,0,3,0,0,0,0,0,0,0,0,0,83,50,2025-03-19 04:46:02
12625,2024,DEN.1,607,311741,2,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2024-08-21 04:54:28
12625,2024,DEN.1,7860,312022,22,5,18,25,1,0,0,0,0,1,13,1,0,0,23,2025-03-19 04:46:01
12625,2024,DEN.1,3132,312873,8,6,0,2,0,0,0,0,0,1,2,0,0,0,4,2025-03-19 04:46:02
12625,2024,DEN.1,8118,313342,15,9,6,8,1,0,0,1,0,2,3,1,0,0,20,2025-03-19 04:46:02
12625,2024,DEN.1,3101,313722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,3132,313932,4,0,5,1,0,0,0,0,0,0,1,0,0,0,3,2024-12-31 05:39:35
12625,2024,DEN.1,3132,315621,4,0,5,4,0,0,0,0,0,1,1,1,0,0,6,2024-08-21 04:54:28
12625,2024,DEN.1,572,315668,16,5,10,14,1,1,0,1,0,10,36,2,0,0,15,2025-03-19 04:46:01
12625,2024,DEN.1,3101,316073,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-02 01:21:27
12625,2024,DEN.1,572,316526,13,9,8,4,2,0,0,2,0,1,1,1,0,0,9,2025-03-19 04:46:01
12625,2024,DEN.1,2986,317286,20,10,13,8,6,0,0,1,0,1,6,0,0,0,27,2025-03-19 04:46:00
12625,2024,DEN.1,7853,317405,11,5,4,1,0,1,0,0,0,0,0,0,0,0,8,2025-03-19 04:45:59
12625,2024,DEN.1,909,317453,10,2,9,6,3,0,0,1,0,1,9,0,0,0,6,2025-03-19 04:46:00
12625,2024,DEN.1,909,318008,3,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2025-02-22 05:49:17
12625,2024,DEN.1,3101,319468,17,1,11,23,3,0,0,2,0,2,4,1,0,0,26,2025-01-01 05:39:42
12625,2024,DEN.1,7853,319484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:45:59
12625,2024,DEN.1,572,320879,11,2,12,5,0,0,0,1,0,4,5,1,0,0,9,2025-03-19 04:46:01
12625,2024,DEN.1,572,320883,3,3,0,0,0,0,0,0,0,1,2,1,0,0,0,2025-01-01 05:39:42
12625,2024,DEN.1,3153,320948,22,15,21,18,2,0,0,0,0,9,23,3,0,0,22,2025-03-19 04:46:03
12625,2024,DEN.1,607,321066,19,1,21,33,4,0,0,5,0,22,43,7,0,0,16,2025-03-19 04:46:02
12625,2024,DEN.1,3153,321067,7,6,9,2,3,0,0,1,0,0,1,0,0,0,4,2025-03-19 04:46:03
12625,2024,DEN.1,607,321069,6,6,0,2,0,0,0,0,0,1,4,0,0,0,1,2025-03-19 04:46:02
12625,2024,DEN.1,3153,321069,3,3,0,1,0,0,0,0,0,1,4,0,0,0,1,2025-02-16 05:49:17
12625,2024,DEN.1,607,321357,6,1,5,5,1,0,0,0,0,0,0,0,0,0,7,2025-03-19 04:46:02
12625,2024,DEN.1,607,322638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-27 11:07:38
12625,2024,DEN.1,607,322642,16,1,9,11,4,0,1,4,0,6,14,3,0,0,23,2025-01-01 05:39:43
12625,2024,DEN.1,3101,322760,21,16,10,9,1,0,0,1,0,1,3,1,0,0,15,2025-03-19 04:46:01
12625,2024,DEN.1,12498,322860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,3153,323040,20,5,11,27,4,0,0,3,0,6,23,2,0,0,17,2025-03-19 04:46:03
12625,2024,DEN.1,909,324510,15,7,8,8,2,0,0,1,0,5,17,0,0,0,11,2025-03-19 04:46:00
12625,2024,DEN.1,7860,326637,21,1,40,32,5,0,0,1,0,4,26,2,0,0,20,2025-03-19 04:46:01
12625,2024,DEN.1,3153,328578,3,3,1,1,0,0,0,0,0,0,0,0,0,0,2,2025-03-19 04:46:03
12625,2024,DEN.1,572,328742,16,7,5,21,2,0,0,0,0,4,6,0,0,0,8,2025-03-19 04:46:01
12625,2024,DEN.1,12498,328928,6,6,2,1,1,0,0,0,0,1,1,0,0,0,2,2025-03-19 04:46:02
12625,2024,DEN.1,7860,329464,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2025-03-19 04:46:01
12625,2024,DEN.1,7860,329734,17,5,11,11,2,0,0,0,0,1,3,0,0,0,15,2025-01-01 05:39:42
12625,2024,DEN.1,12498,329740,21,10,7,4,1,0,0,5,0,4,21,0,0,0,24,2025-03-19 04:46:02
12625,2024,DEN.1,909,329755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-27 11:07:40
12625,2024,DEN.1,607,330039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,3101,330045,22,3,28,19,4,0,0,3,0,25,67,6,0,0,28,2025-03-19 04:46:01
12625,2024,DEN.1,2986,330240,19,2,18,40,1,1,0,3,0,6,32,2,0,0,28,2025-03-19 04:46:00
12625,2024,DEN.1,11550,330736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:45:57
12625,2024,DEN.1,909,332428,8,5,7,3,0,0,0,1,0,1,10,0,0,0,5,2025-03-19 04:46:00
12625,2024,DEN.1,12498,333311,16,0,15,11,2,0,0,0,0,2,11,0,0,0,39,2025-01-01 05:39:44
12625,2024,DEN.1,12498,335257,15,8,15,14,2,0,0,0,0,3,7,0,0,0,21,2025-03-19 04:46:02
12625,2024,DEN.1,607,336483,13,13,2,2,0,0,0,1,0,4,5,2,0,0,2,2025-03-19 04:46:02
12625,2024,DEN.1,3153,337147,17,13,2,7,0,0,0,1,0,8,14,2,0,0,6,2025-03-19 04:46:03
12625,2024,DEN.1,11550,337147,24,10,0,0,1,0,0,0,0,1,1,1,0,0,18,2024-07-13 02:45:57
12625,2024,DEN.1,2986,338004,21,2,16,20,3,0,0,1,0,10,30,2,0,0,25,2025-03-19 04:46:00
12625,2024,DEN.1,8118,339768,10,7,4,2,0,0,0,0,0,0,2,0,0,0,5,2025-02-22 05:49:19
12625,2024,DEN.1,8118,340085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-11-05 22:41:59
12625,2024,DEN.1,11550,341268,30,0,0,0,3,0,0,0,0,1,1,1,0,0,40,2024-07-13 02:45:57
12625,2024,DEN.1,909,341367,6,1,3,1,0,0,0,0,0,8,20,5,0,0,7,2024-09-01 04:59:28
12625,2024,DEN.1,2986,341643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-18 05:50:18
12625,2024,DEN.1,7860,343962,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,575,344475,5,5,4,0,0,0,0,0,0,2,5,2,0,0,1,2024-09-15 04:50:05
12625,2024,DEN.1,12498,344475,14,11,16,3,2,0,0,0,0,6,16,2,0,0,13,2025-03-19 04:46:02
12625,2024,DEN.1,3153,344634,11,7,6,7,1,0,0,1,0,1,3,1,0,0,18,2025-03-19 04:46:03
12625,2024,DEN.1,572,344870,16,9,6,14,0,0,0,0,0,4,14,0,0,0,7,2025-03-19 04:46:01
12625,2024,DEN.1,11550,345364,14,7,0,0,0,0,0,0,0,4,4,4,0,0,12,2024-07-13 02:45:57
12625,2024,DEN.1,7860,345556,8,0,5,2,0,0,0,1,0,2,6,0,0,0,9,2025-03-19 04:46:01
12625,2024,DEN.1,575,345567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-01 05:39:41
12625,2024,DEN.1,575,345568,4,3,1,3,1,0,0,0,0,1,2,0,0,0,1,2024-08-25 03:14:30
12625,2024,DEN.1,11550,346525,10,5,0,0,1,0,0,0,0,1,1,1,0,0,8,2024-07-13 02:45:57
12625,2024,DEN.1,3153,346843,16,2,8,23,1,0,0,10,0,19,39,3,0,0,24,2025-03-19 04:46:03
12625,2024,DEN.1,11550,347026,18,5,0,0,2,0,0,0,0,0,0,0,0,0,18,2024-07-13 02:45:57
12625,2024,DEN.1,607,347071,22,0,13,18,2,0,0,4,0,25,58,10,0,0,28,2025-03-19 04:46:02
12625,2024,DEN.1,3101,347459,21,2,17,18,3,0,0,2,0,6,22,2,0,0,28,2025-03-19 04:46:01
12625,2024,DEN.1,2986,349089,5,1,2,4,0,0,0,0,0,0,0,0,0,0,5,2025-03-19 04:46:00
12625,2024,DEN.1,2986,350205,10,1,13,10,0,0,0,1,0,1,6,0,0,0,16,2025-01-01 05:39:40
12625,2024,DEN.1,575,351243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,3153,351245,20,12,7,12,1,0,0,0,0,7,18,4,0,0,19,2025-03-19 04:46:03
12625,2024,DEN.1,3132,351346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-27 11:07:38
12625,2024,DEN.1,575,352660,5,2,2,1,0,0,0,0,0,1,2,0,0,0,6,2025-03-19 04:46:00
12625,2024,DEN.1,2986,353208,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,7860,356985,7,2,5,5,1,0,0,0,0,1,4,0,0,0,3,2025-03-19 04:46:01
12625,2024,DEN.1,575,357141,15,6,6,2,0,0,0,2,0,12,25,5,0,0,13,2025-03-19 04:46:00
12625,2024,DEN.1,572,357804,19,0,18,4,4,1,0,1,0,5,14,3,0,0,24,2025-03-19 04:46:01
12625,2024,DEN.1,909,359245,8,3,4,2,0,0,0,0,0,1,5,0,0,0,5,2025-03-19 04:46:00
12625,2024,DEN.1,7860,359287,6,6,0,3,0,0,0,0,0,0,0,0,0,0,1,2025-03-19 04:46:01
12625,2024,DEN.1,3101,359934,18,5,14,13,3,0,1,1,0,0,2,0,0,0,22,2025-03-19 04:46:01
12625,2024,DEN.1,3132,360259,6,4,6,4,1,0,0,0,0,0,2,0,0,0,6,2025-03-19 04:46:02
12625,2024,DEN.1,607,361716,9,8,3,0,0,0,0,0,0,0,1,0,0,0,3,2025-03-19 04:46:02
12625,2024,DEN.1,3132,362071,9,9,5,0,1,0,0,0,0,0,0,0,0,0,3,2025-03-19 04:46:02
12625,2024,DEN.1,7853,362587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-24 05:50:49
12625,2024,DEN.1,7860,362769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-03 08:43:48
12625,2024,DEN.1,11550,362770,21,19,0,0,1,0,0,0,0,0,0,0,0,0,10,2024-07-13 02:45:57
12625,2024,DEN.1,575,362773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,909,362777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-25 03:14:30
12625,2024,DEN.1,3153,362777,17,3,9,15,0,0,0,3,0,5,12,1,0,0,17,2025-03-19 04:46:03
12625,2024,DEN.1,21933,362777,15,0,0,0,1,0,0,0,0,0,0,0,0,0,22,2024-07-13 02:45:58
12625,2024,DEN.1,3101,362794,7,0,9,5,0,0,0,3,0,9,31,2,0,0,13,2024-09-04 04:57:35
12625,2024,DEN.1,3132,362999,15,3,13,20,2,1,0,3,0,13,27,2,0,0,13,2025-03-19 04:46:02
12625,2024,DEN.1,909,363213,12,4,8,10,0,0,0,3,0,8,15,2,0,0,3,2025-03-19 04:46:00
12625,2024,DEN.1,21933,363413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2024-07-13 02:45:58
12625,2024,DEN.1,21933,363414,27,13,0,0,2,0,0,0,0,3,3,3,0,0,20,2024-07-13 02:45:58
12625,2024,DEN.1,12498,363415,20,7,25,26,5,0,0,0,0,5,24,2,0,0,26,2025-03-19 04:46:02
12625,2024,DEN.1,8118,363418,5,2,1,2,0,0,0,0,0,0,2,0,0,0,9,2025-03-19 04:46:02
12625,2024,DEN.1,21933,363418,29,1,0,0,4,0,0,0,0,0,0,0,0,0,48,2024-07-13 02:45:58
12625,2024,DEN.1,607,363419,3,3,0,0,0,0,0,0,0,1,1,1,0,0,3,2025-03-19 04:46:02
12625,2024,DEN.1,21933,363420,27,12,0,0,4,0,0,0,0,1,1,1,0,0,35,2024-07-13 02:45:58
12625,2024,DEN.1,21933,363421,25,0,0,0,2,0,0,0,0,0,0,0,2,0,44,2024-07-13 02:45:58
12625,2024,DEN.1,21933,363427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:45:58
12625,2024,DEN.1,12498,363429,5,0,3,5,1,0,0,0,0,0,0,0,0,0,8,2025-03-19 04:46:02
12625,2024,DEN.1,21933,363432,15,14,0,0,2,0,0,0,0,0,0,0,0,0,5,2024-07-13 02:45:58
12625,2024,DEN.1,21933,363433,28,3,0,0,6,0,0,0,0,0,0,0,0,0,45,2024-07-13 02:45:58
12625,2024,DEN.1,2986,363436,9,8,2,4,1,0,0,0,0,0,0,0,0,0,9,2025-03-19 04:46:00
12625,2024,DEN.1,21933,363436,21,3,0,0,3,0,0,0,0,0,0,0,0,0,33,2024-07-13 02:45:58
12625,2024,DEN.1,8118,364126,13,9,7,3,0,0,0,0,0,4,13,2,0,0,12,2025-03-19 04:46:02
12625,2024,DEN.1,572,364585,18,4,6,3,3,0,0,2,0,18,44,7,0,0,18,2025-03-19 04:46:01
12625,2024,DEN.1,21933,364611,23,16,0,0,3,0,0,0,0,1,1,1,0,0,23,2024-07-13 02:45:58
12625,2024,DEN.1,7853,364770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:45:59
12625,2024,DEN.1,3153,365129,5,2,1,2,0,0,0,0,0,2,7,1,0,0,6,2025-03-19 04:46:03
12625,2024,DEN.1,575,365562,19,6,15,15,1,0,0,3,0,5,22,1,0,0,20,2025-03-19 04:46:00
12625,2024,DEN.1,3153,366212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:03
12625,2024,DEN.1,7853,366597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-01-01 05:39:40
12625,2024,DEN.1,7860,367912,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2025-01-01 05:39:42
12625,2024,DEN.1,572,368628,11,7,1,12,0,0,0,2,0,3,6,1,0,0,5,2025-03-19 04:46:01
12625,2024,DEN.1,3101,372632,5,0,6,7,0,0,0,0,0,0,2,0,0,0,5,2025-03-19 04:46:01
12625,2024,DEN.1,3101,372633,4,3,2,2,1,0,0,0,0,0,0,0,0,0,3,2025-03-19 04:46:01
12625,2024,DEN.1,7860,372839,7,2,9,4,1,0,0,0,0,1,1,0,0,0,2,2025-03-19 04:46:01
12625,2024,DEN.1,575,372851,20,3,19,24,2,1,0,3,0,15,34,2,0,0,20,2025-03-19 04:46:00
12625,2024,DEN.1,11550,373196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:45:57
12625,2024,DEN.1,607,373197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,909,373520,20,9,12,16,3,0,0,0,0,2,7,1,0,0,16,2025-03-19 04:46:00
12625,2024,DEN.1,21933,373825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:45:58
12625,2024,DEN.1,3153,374072,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:03
12625,2024,DEN.1,8118,375644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,12498,376232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,12498,376233,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,3101,378549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,7853,379095,10,10,4,1,0,0,0,0,0,0,0,0,0,0,1,2025-03-19 04:45:59
12625,2024,DEN.1,3132,380144,15,7,23,20,3,0,0,4,0,3,24,2,0,0,7,2025-01-01 05:39:43
12625,2024,DEN.1,3153,380557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:03
12625,2024,DEN.1,7860,380656,14,9,11,4,1,0,0,0,0,8,25,2,0,0,7,2025-03-19 04:46:01
12625,2024,DEN.1,3132,380839,11,8,2,5,0,0,0,0,0,1,3,0,0,0,3,2025-03-19 04:46:02
12625,2024,DEN.1,21933,381456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:45:58
12625,2024,DEN.1,3101,381561,5,5,1,0,1,0,0,0,0,2,2,0,0,0,2,2025-03-19 04:46:01
12625,2024,DEN.1,7853,383942,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-22 05:49:16
12625,2024,DEN.1,607,383963,11,9,7,0,1,0,0,0,0,1,2,0,0,0,6,2025-03-19 04:46:02
12625,2024,DEN.1,21933,384159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-13 02:45:58
12625,2024,DEN.1,909,384302,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,7853,384470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:45:59
12625,2024,DEN.1,2986,386344,8,5,6,12,1,0,0,0,0,0,9,0,0,0,5,2025-03-19 04:46:00
12625,2024,DEN.1,8118,386345,22,3,33,16,4,0,0,2,0,8,11,2,0,0,38,2025-03-19 04:46:02
12625,2024,DEN.1,8118,386347,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-31 04:57:27
12625,2024,DEN.1,8118,386348,19,5,7,5,3,0,0,2,0,12,25,4,0,0,30,2025-03-19 04:46:02
12625,2024,DEN.1,8118,386349,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,2986,386350,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-19 04:46:00
12625,2024,DEN.1,2986,386352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,8118,386354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,8118,386355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,2986,386356,19,12,16,5,1,0,0,0,0,6,9,2,0,0,13,2025-03-19 04:46:00
12625,2024,DEN.1,2986,386357,18,1,23,21,5,0,0,1,0,1,5,0,0,0,23,2025-03-19 04:46:00
12625,2024,DEN.1,2986,386358,10,2,8,8,1,0,0,1,0,0,3,0,0,0,11,2025-03-19 04:46:00
12625,2024,DEN.1,8118,386359,10,7,8,10,0,0,0,0,0,0,8,0,0,0,12,2025-03-19 04:46:02
12625,2024,DEN.1,2986,386360,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,8118,386363,21,15,21,11,2,0,0,0,0,5,12,2,0,0,14,2025-03-19 04:46:02
12625,2024,DEN.1,3101,386364,12,10,10,7,1,0,0,1,0,8,12,2,0,0,5,2025-03-19 04:46:01
12625,2024,DEN.1,3101,386594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,3132,387400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,3101,387470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,909,387488,11,10,8,2,1,0,0,0,0,2,5,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,3101,387494,4,3,2,1,0,0,0,0,0,0,0,0,0,0,2,2025-03-19 04:46:01
12625,2024,DEN.1,909,387497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-24 05:50:50
12625,2024,DEN.1,3153,387497,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:03
12625,2024,DEN.1,7853,387526,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2025-01-01 05:39:40
12625,2024,DEN.1,607,387652,22,5,20,30,3,0,0,1,0,2,4,1,0,0,20,2025-03-19 04:46:02
12625,2024,DEN.1,3101,387659,8,3,9,6,1,0,0,0,0,3,4,1,0,0,7,2025-03-19 04:46:01
12625,2024,DEN.1,575,388349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,607,388938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,8118,390064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,3132,390131,7,7,1,1,0,0,0,0,0,0,2,0,0,0,1,2025-03-19 04:46:02
12625,2024,DEN.1,572,392580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,3153,392660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:03
12625,2024,DEN.1,572,392978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:01
12625,2024,DEN.1,575,393104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,7860,394490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-01 05:39:42
12625,2024,DEN.1,2986,395139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,909,397863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
12625,2024,DEN.1,575,400230,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-19 04:46:00
12625,2024,DEN.1,8118,400331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:02
12625,2024,DEN.1,7860,400335,5,0,5,8,0,0,0,0,0,3,10,0,0,0,1,2025-03-19 04:46:01
12625,2024,DEN.1,3101,400779,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-03-19 04:46:01
12625,2024,DEN.1,2986,401739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-19 04:46:00
